"('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ชนิดสินค้า')","('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ราคา / หน่วย')",Date,Set_Price,USD_Price,import,export,gdp,cpi
อลูมิเนียมกระป๋องโค้ก,54.0,2022-01-14,"1,672.63",33.2,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,54.0,2022-01-15,"1,519.13",30.09,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,54.0,2022-01-17,"1,676.87",33.09,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,54.0,2022-01-18,"1,660.27",33.08,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,54.0,2022-01-19,"1,658.24",32.9,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,54.0,2022-01-20,"1,656.96",32.91,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-01-21,"1,652.73",32.91,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-01-22,"1,497.88",29.96,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-01-24,"1,640.54",33.0,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-01-25,"1,639.09",32.98,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-01-26,"1,643.44",33.1,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-01-27,"1,634.17",33.3,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-01-28,"1,639.51",33.42,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-01-29,"1,466.98",29.86,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-01-31,"1,648.81",33.22,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,30.0,2022-02-01,"1,661.75",33.19,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,30.0,2022-02-02,"1,667.75",33.12,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,30.0,2022-02-03,"1,669.05",33.11,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-02-04,"1,674.22",32.98,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-02-05,"1,496.61",30.0,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-02-06,"1,535.79",31.15,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-02-07,"1,677.24",33.0,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-02-08,"1,684.23",32.9,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-02-09,"1,703.16",32.7,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-02-10,"1,703.00",32.72,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-02-11,"1,699.20",32.72,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,57.0,2022-02-12,"1,539.84",29.87,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,30.0,2022-02-14,"1,684.69",32.42,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,57.0,2022-02-15,"1,701.45",32.35,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,57.0,2022-02-16,"1,523.11",32.25,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,57.0,2022-02-17,"1,711.58",32.1,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,57.0,2022-02-18,"1,713.20",32.16,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,26.0,2022-02-21,"1,694.32",32.28,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,26.0,2022-02-22,"1,691.12",32.42,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,57.0,2022-02-23,"1,696.45",32.26,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-02-24,"1,662.72",32.63,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,26.0,2022-02-25,"1,679.90",32.45,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-02-27,"1,395.08",31.67,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-02-28,"1,685.18",32.67,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-03-01,"1,694.28",32.69,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,34.0,2022-03-02,"1,689.81",32.51,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-03-03,"1,696.08",32.58,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-03-04,"1,671.72",32.69,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,60.0,2022-03-05,"1,544.11",30.53,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,60.0,2022-03-06,"1,364.57",31.39,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,26.0,2022-03-07,"1,626.70",33.0,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,60.0,2022-03-08,"1,619.10",33.18,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,35.0,2022-03-09,"1,643.64",33.02,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,60.0,2022-03-10,"1,647.08",33.12,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,35.0,2022-03-11,"1,658.01",33.3,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,60.0,2022-03-13,"1,128.91",31.81,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,60.0,2022-03-14,"1,660.15",33.45,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,57.0,2022-03-15,"1,644.36",33.51,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,35.0,2022-03-16,"1,667.92",33.34,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,57.0,2022-03-17,"1,681.76",33.2,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,57.0,2022-03-18,"1,678.51",33.29,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,57.0,2022-03-19,"1,563.96",30.81,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-03-20,"1,127.24",32.71,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-03-21,"1,673.87",33.54,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-03-22,"1,677.87",33.48,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,61.0,2022-03-23,"1,677.95",33.61,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,61.0,2022-03-24,"1,680.89",33.51,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,37.0,2022-03-25,"1,676.80",33.58,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,37.0,2022-03-28,"1,684.30",33.77,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,61.0,2022-03-29,"1,689.74",33.5,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,61.0,2022-03-30,"1,698.40",33.33,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,61.0,2022-03-31,"1,695.24",33.28,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,61.0,2022-04-01,"1,701.31",33.49,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,64.0,2022-04-02,"1,596.27",31.3,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,64.0,2022-04-04,"1,702.93",33.44,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,64.0,2022-04-05,"1,701.18",33.53,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,64.0,2022-04-06,"1,370.55",33.58,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,37.0,2022-04-07,"1,682.41",33.48,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,37.0,2022-04-08,"1,686.00",33.59,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,61.0,2022-04-11,"1,678.46",33.6,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,23.5,2022-04-12,"1,674.34",33.58,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,23.5,2022-04-13,"1,236.78",33.5,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,23.5,2022-04-14,"1,256.35",33.68,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,49.0,2022-04-15,"1,236.10",33.61,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,37.0,2022-04-18,"1,668.06",33.69,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,61.0,2022-04-19,"1,675.62",33.79,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,60.0,2022-04-20,"1,680.35",33.76,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,60.0,2022-04-21,"1,690.55",33.9,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,24.5,2022-04-22,"1,690.59",33.97,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-04-23,"1,553.59",31.4,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-04-24,"1,258.78",32.45,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-04-25,"1,675.33",34.13,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-04-26,"1,668.97",34.29,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,59.0,2022-04-27,"1,661.89",34.34,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,41.0,2022-04-28,"1,667.74",34.46,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,41.0,2022-04-29,"1,667.44",34.24,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,41.0,2022-05-02,"1,679.17",34.46,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,23.5,2022-05-03,"1,652.29",34.36,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,42.0,2022-05-04,"1,594.05",34.04,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,23.5,2022-05-05,"1,643.30",34.34,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,42.0,2022-05-06,"1,629.58",34.33,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,54.0,2022-05-07,"1,585.03",31.04,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,54.0,2022-05-08,"1,266.02",32.19,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,53.0,2022-05-09,"1,604.49",34.57,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,53.0,2022-05-10,"1,622.78",34.61,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,53.0,2022-05-11,"1,613.34",34.64,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,52.0,2022-05-12,"1,584.52",34.72,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,51.0,2022-05-13,"1,584.38",34.7,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,51.0,2022-05-14,"1,549.48",31.36,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,51.0,2022-05-15,"1,280.76",32.08,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,51.0,2022-05-16,"1,614.75",34.71,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,53.0,2022-05-17,"1,614.49",34.52,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,53.0,2022-05-18,"1,620.33",34.63,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,53.0,2022-05-19,"1,605.98",34.45,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,53.0,2022-05-20,"1,622.95",34.39,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,53.0,2022-05-21,"1,552.44",31.36,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-05-22,"1,303.97",31.87,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-05-23,"1,635.28",34.13,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-05-24,"1,626.23",34.08,325.8599264,337.4676653,495.42,120.6
อลูมิเนียมกระป๋องโค้ก,55.0,2022-05-25,"1,625.18",34.28,325.8599264,337.4676653,495.42,120.6
